"Core1","Core2","Core3","Core4","TempCPU1","TempCPU2","TempCPU3","TempCPU4","CPU1","CPU2","CPU3","CPU4","Memory","TempMemory","SpaceMemory"
"29.6875","18.75","21.875","18.75","38","36","38","36","2000.00073","2000.00073","2400.001","2400.001","72.9286","33","75.2033844"
"12.5","10.9375","20.3125","14.0625","38","37","38","37","2300.002","2300.002","2300.002","2300.002","72.9832","33","75.2033844"
"17.1875","15.625","28.125","18.75","38","36","39","37","3000.0022","3000.0022","3000.0022","3000.0022","73.0276947","33","75.2033844"
"28.125","18.75","34.375","20.3125","41","39","41","38","3300.002","3300.002","3300.002","3300.002","73.1085358","33","75.2034149"
"31.25","35.9375","29.6875","32.8125","39","39","41","39","3200.002","3300.002","3300.002","3300.002","73.11385","33","75.2034149"
"26.5625","20.3125","29.6875","20.3125","40","38","40","37","3300.0022","3300.0022","3300.0022","3300.0022","73.3665848","33","75.2034149"
"31.25","31.25","32.8125","28.125","38","38","39","37","3000.00049","3000.00049","3000.00049","3000.00049","73.43617","33","75.2034149"
"15.3846149","12.3076916","16.9230766","12.3076916","37","37","42","37","3300.00415","3300.00415","3300.00415","3400.00439","73.6250153","33","75.2034149"
"22.2222214","17.4603157","19.0476189","20.63492","40","38","39","37","3300.002","3300.002","3300.002","3300.002","73.29469","33","75.2034149"
"15.625","21.875","26.5625","31.25","39","42","40","42","3300.00171","3300.00171","3300.00171","3300.00171","73.45222","33","75.2034149"
"48.4375","37.5","50","42.1875","41","42","39","38","3300.00073","3300.00073","3300.00073","3300.00073","73.4436951","33","75.2034149"
"14.0625","18.75","21.875","25","38","36","38","37","2500.00317","2500.00317","2500.00317","2500.00317","73.25858","33","75.2034149"
"26.5625","28.125","28.125","26.5625","39","38","40","38","3300.0022","3300.0022","3300.0022","3300.0022","73.23617","33","75.2034149"
"14.0625","20.3125","23.4375","14.0625","42","40","43","40","3300.0022","3300.0022","3300.0022","3300.0022","73.2504","33","75.2034149"
"32.8125","21.875","31.25","34.375","38","37","39","37","2000.001","2000.001","2000.001","2000.001","73.15489","33","75.2034149"
"42.1875","39.0625","45.3125","39.0625","39","38","40","38","3300.0022","3300.0022","3300.0022","3300.0022","72.974144","33","75.2034149"
"34.375","29.6875","34.375","34.375","40","38","40","38","3300","3000","3300","3300","72.9220352","33","75.2034149"
"26.5625","25","26.5625","26.5625","39","40","41","39","3300.00439","3300.00439","3300.00439","3300.00439","73.02026","33","75.2034149"
"32.8125","23.4375","28.125","23.4375","40","38","40","38","3300.00244","3300.00244","3300.00244","3300.00244","72.9391861","33","75.2034149"
"29.6875","20.3125","31.25","29.6875","39","39","41","38","3300.00171","3300.00171","3300.00171","3300.00171","72.96241","33","75.2034149"
"28.125","26.5625","32.8125","35.9375","40","40","40","43","3300.002","3300.002","3300.002","3300.002","73.19398","33","75.2034149"
"20.3125","15.625","17.1875","23.4375","39","40","42","40","3200.00171","3300.00171","3300.00171","3300.00171","73.3304749","33","75.2034149"
"32.8125","39.0625","39.0625","35.9375","39","39","41","38","3300.003","3300.003","3000.00269","3300.003","73.28287","33","75.2034149"
"14.0625","20.3125","26.5625","20.3125","43","42","44","41","3300.00049","3300.00049","3300.00049","3300.00049","73.42314","33","75.2034149"
"81.25","68.75","73.4375","70.3125","44","45","46","44","3300.00317","3300.00317","3300.00317","3300.00317","73.69508","33","75.2034149"
"45.3125","51.5625","48.4375","45.3125","40","39","42","39","2800.002","2200.00171","1900.00146","1900.00146","73.84111","33","75.2034149"
"23.4375","23.4375","29.6875","28.125","39","39","41","39","3300.0022","3300.0022","3300.0022","3300.0022","73.79834","33","75.2034149"
"51.5625","53.125","51.5625","64.0625","41","40","42","40","3000.00146","3000.00146","3300.00171","3300.00171","74.1414","33","75.2034149"
"29.6875","39.0625","50","34.375","39","38","40","38","2400.00073","2400.00073","2400.00073","3300.001","74.30736","33","75.2034149"
"23.4375","25","20.3125","28.125","41","39","41","38","2800.00317","2800.00317","2800.00317","2800.00317","74.29164","33","75.2034149"
"18.75","10.9375","18.75","10.9375","39","37","40","38","3300.001","3300.001","3300.001","800.0002","74.18891","33","75.2034149"
"17.1875","18.75","26.5625","21.875","42","42","43","41","3300.003","3300.003","3300.003","3300.003","74.15692","33","75.2034149"
"18.75","18.75","21.875","18.75","39","39","41","39","3300.00269","3300.00269","3300.00269","3300.00269","74.21679","33","75.2034149"
"25","18.75","17.1875","15.625","39","38","40","38","2800.00171","2500.00146","2500.00146","2500.00146","73.94743","33","75.20468"
"28.125","26.5625","29.6875","28.125","38","37","40","38","2100.00122","2100.00122","2100.00122","2100.00122","73.95285","33","75.20468"
"21.875","20.3125","9.375","14.0625","39","38","40","38","3300.00269","3300.00269","3000.00244","3000.00244","74.04557","33","75.20468"
"18.75","18.75","25","17.1875","38","37","40","38","2100.00024","2100.00024","2100.00024","2100.00024","73.9579239","33","75.20468"
"15.625","7.8125","26.5625","10.9375","39","38","39","37","2300.00244","2300.00244","2300.00244","2300.00244","73.99336","33","75.20468"
"18.75","12.5","23.4375","10.9375","39","39","40","38","3300.002","3300.002","3300.002","3300.002","73.91055","33","75.20468"
"15.625","12.5","15.625","14.0625","41","38","40","37","2800.00146","2800.00146","2800.00146","2800.00146","73.91185","33","75.20468"
"40.625","45.3125","43.75","48.4375","46","46","47","46","3300.00317","3300.00317","3300.00317","3300.00317","73.62238","33","75.20468"
"39.0625","28.125","32.8125","29.6875","44","43","44","42","3300.00171","3300.00171","3300.00171","3300.00171","73.58833","33","75.20468"
"40.625","43.75","40.625","35.9375","39","39","41","38","3300.0022","3300.0022","3300.0022","3300.0022","73.64302","33","75.20468"
"35.9375","32.8125","43.75","37.5","40","39","41","39","3300.002","2800.00171","2500.00146","2500.00146","73.84834","33","75.20468"
"35.9375","34.375","37.5","45.3125","39","40","41","39","3300.00171","3300.00171","3300.00171","3300.00171","74.00998","33","75.20468"
"39.0625","39.0625","42.1875","48.4375","40","39","41","39","3300.003","3000.00269","3000.00269","3000.00269","74.04552","33","75.20468"
"18.75","18.75","26.5625","28.125","40","39","41","42","3300.002","3300.002","3300.002","3300.002","74.12924","33","75.20468"
"14.0625","6.25","21.875","12.5","39","38","40","38","3300.00146","3300.00146","3300.00146","3300.00146","73.96659","33","75.20468"
"12.5","17.1875","23.4375","21.875","41","40","42","39","3300.00317","800.0008","800.0008","1200.00122","73.89432","33","75.20468"
"21.875","29.6875","21.875","23.4375","41","40","41","39","3300.00171","3300.00171","3300.00171","3300.00171","73.9698","33","75.20468"
"26.5625","21.875","25","21.875","40","44","41","39","3300.002","3300.002","3300.002","3300.002","73.79068","33","75.20468"
"20.3125","7.8125","12.5","6.25","39","38","40","37","2200.00122","2200.00122","2200.00122","2200.00122","73.71496","33","75.20468"
"7.8125","7.8125","15.625","17.1875","39","38","40","37","2100.00122","2100.00122","2100.00122","2100.00122","73.75131","33","75.20468"
"18.75","10.9375","15.625","15.625","40","38","39","37","3300.00269","3300.00269","3300.00269","3300.00269","73.07506","33","75.20468"
"21.875","14.0625","21.875","14.0625","38","38","40","38","2100.00122","2100.00122","2100.00122","2100.00122","72.71475","33","75.20468"
"12.5","7.8125","20.3125","10.9375","38","37","40","38","2500.002","2500.002","2500.002","2500.002","72.7808456","33","75.20468"
"12.5","9.375","15.625","10.9375","38","37","40","38","2200.00122","2200.00122","2200.00122","2200.00122","72.81356","33","75.20468"
"18.75","9.375","17.1875","7.8125","38","37","39","37","1900.0011","1900.0011","1900.0011","1900.0011","72.81667","33","75.20468"
"34.375","50","37.5","37.5","41","42","42","40","3300.003","3300.003","3300.003","3300.003","73.01648","33","75.20468"
"28.125","42.1875","31.25","32.8125","40","38","40","38","3000.00146","3000.00146","3000.00146","3000.00146","72.9183044","33","75.20468"
"26.5625","17.1875","40.625","23.4375","39","38","40","38","2100.00122","2100.00122","2100.00122","2100.00122","72.32385","33","75.20468"
"14.0625","7.8125","14.0625","14.0625","39","38","40","39","3300.00317","3300.00317","3300.00317","3300.00317","72.25455","33","75.20468"
"39.0625","26.5625","28.125","32.8125","40","40","41","38","3300.002","3300.002","3400.002","3300.002","72.28142","33","75.20468"
"29.6875","18.75","21.875","31.25","39","38","40","38","2400.00122","2400.00122","2400.00122","2400.00122","72.28903","33","75.2045059"
"43.75","40.625","42.1875","32.8125","40","39","40","38","2800.00171","2800.00171","1900.0011","1900.0011","72.54147","33","75.2045059"
"26.5625","31.25","34.375","31.25","38","37","40","38","1600.00073","1600.00073","1600.00073","2000.00085","72.4637451","33","75.2045059"
"17.1875","14.0625","18.75","18.75","38","37","40","37","1600.001","1600.001","1600.001","2400.00146","72.45517","33","75.2045059"
"17.1875","4.6875","23.4375","14.0625","38","37","40","37","3300.003","2500.0022","1900.00171","1900.00171","72.20958","33","75.2045059"
"12.5","4.6875","17.1875","9.375","38","37","40","37","1300.00037","1300.00037","1300.00037","1300.00037","72.27763","33","75.2045059"
"14.0625","10.9375","17.1875","10.9375","38","37","39","37","1300.001","1300.001","1300.001","1300.001","72.1771","33","75.2045059"
"7.8125","9.375","18.75","14.0625","38","37","39","37","1400.0011","1400.0011","1400.0011","1400.0011","72.21182","33","75.2045059"
"12.5","12.5","18.75","7.8125","38","37","40","37","1800.0011","1800.0011","1800.0011","1800.0011","72.18788","33","75.2045059"
"9.375","9.375","18.75","14.0625","38","37","39","37","1300.00073","1300.00073","1300.00073","1300.00073","72.07648","33","75.2045059"
"12.5","10.9375","14.0625","10.9375","38","37","39","37","1100.00049","1100.00049","1100.00049","1100.00049","72.17327","33","75.2045059"
"15.625","6.25","10.9375","7.8125","38","36","39","37","1800.00183","1800.00183","1800.00183","1800.00183","72.3629761","33","75.2045059"
"26.5625","15.625","26.5625","17.1875","38","36","38","37","1700.00134","1700.00134","1700.00134","1700.00134","72.2988","33","75.2045059"
"4.6875","6.25","17.1875","10.9375","38","36","39","37","2400.00146","2400.00146","2400.00146","2400.00146","72.2728","33","75.2045059"
"10.9375","7.8125","14.0625","4.6875","37","37","39","36","1400.00061","1400.00061","1400.00061","1400.00061","72.22974","33","75.2045059"
"15.625","10.9375","17.1875","15.625","37","36","39","37","1100.00061","1100.00061","1100.00061","1100.00061","72.1391754","33","75.2045059"
"15.625","14.0625","26.5625","12.5","38","36","39","37","1300.00073","1300.00073","1300.00073","1300.00073","72.1345749","33","75.2045059"
"21.875","20.3125","15.625","21.875","39","39","41","37","3300.00366","3300.00366","3300.00366","3300.00366","72.2191544","33","75.2045059"
"17.1875","20.3125","23.4375","10.9375","38","37","38","37","3300.00171","3300.00171","3300.00171","3300.00171","72.29463","33","75.2045059"
"14.0625","10.9375","10.9375","12.5","38","37","39","37","3300.00049","3300.00049","3300.00049","3300.00049","72.31734","33","75.2045059"
"12.5","10.9375","14.0625","9.375","38","37","39","37","2100.00146","2100.00146","2100.00146","3300.00244","72.32577","33","75.2045059"
"21.875","17.1875","25","18.75","38","38","40","37","3300.004","3000.00366","2400.003","2100.00244","72.08625","33","75.2045059"
"17.1875","18.75","21.875","15.625","39","38","40","38","3300.00244","3300.00244","3000.0022","3300.00244","72.1299744","33","75.2045059"
"18.75","17.1875","10.9375","14.0625","38","37","39","37","2600.00122","2300.001","2300.001","2300.001","72.31073","33","75.2045059"
"20.3125","20.3125","20.3125","15.625","38","37","39","37","2800.00146","3300.00171","3300.00171","3300.00171","72.33927","33","75.2045059"
"10.9375","15.625","9.375","15.625","39","39","40","38","3300.00269","3300.00269","3300.00269","3300.00269","72.31959","33","75.2045059"
"9.375","15.625","10.9375","15.625","40","38","40","37","3300.0022","3300.0022","3000.002","3000.002","72.366","33","75.2045059"
"12.5","18.75","15.625","17.1875","38","38","40","38","2800.00171","2500.00146","2500.00146","2500.00146","72.18256","33","75.2045059"
"15.625","26.5625","15.625","18.75","41","40","41","39","3300.0022","3300.0022","3300.0022","3300.0022","72.22222","33","75.2043457"
"21.875","10.9375","17.1875","18.75","38","37","39","37","2000.001","2000.001","2000.001","2000.001","72.1845245","33","75.2043457"
"12.5","15.625","20.3125","7.8125","40","38","41","39","3300.00244","3300.00244","3300.00244","3300.00244","72.28343","33","75.2043457"
"14.0625","15.625","17.1875","18.75","39","38","41","38","3300.0022","3300.0022","3300.0022","3300.0022","72.42902","33","75.2043457"
"21.875","26.5625","28.125","26.5625","38","37","39","37","3400.00244","800.000549","800.000549","2000.00134","72.4322357","33","75.2043457"
"23.4375","17.1875","20.3125","21.875","38","37","39","37","1600.00049","2000.00061","2000.00061","3300.001","72.509964","33","75.2043457"
"23.4375","14.0625","21.875","21.875","42","41","43","42","3300.00342","3300.00342","3300.00342","3300.00342","72.4274445","33","75.2043457"
"20.3125","15.625","31.25","15.625","40","38","40","37","3300.002","3300.002","3300.002","3300.002","72.42907","33","75.2043457"
"15.625","7.8125","20.3125","9.375","39","38","41","37","3000.002","3000.002","3000.002","3300.002","72.4360657","33","75.2043457"
"75","78.125","76.5625","75","39","40","41","39","3000.002","2400.00146","1500.001","1200.00073","73.43895","33","75.2043457"
"46.875","34.375","26.5625","34.375","39","39","40","38","3300.0022","3300.0022","3300.0022","800.000549","73.5225754","33","75.2043457"
"43.75","23.4375","29.6875","32.8125","38","38","40","37","1600.00061","1600.00061","1600.00061","1600.00061","73.50165","33","75.2043457"
"35.9375","32.8125","32.8125","32.8125","40","39","41","38","3300.003","3300.003","3300.003","3300.003","73.27573","33","75.2043457"
"21.875","21.875","26.5625","28.125","39","39","40","38","2500.001","2500.001","2500.001","2900.001","73.24292","33","75.2043457"
"32.8125","17.1875","26.5625","18.75","39","38","40","38","3300.00317","3300.00317","3300.00317","3300.00317","73.1647644","33","75.2043457"
"20.3125","10.9375","18.75","14.0625","39","38","40","38","3300.0022","3300.0022","3300.0022","3300.0022","73.34288","33","75.2043457"
"15.625","10.9375","18.75","20.3125","39","38","40","37","3300.00122","3300.00122","3300.00122","3300.00122","73.4003448","33","75.2043457"
"17.1875","17.1875","9.375","9.375","39","39","40","38","3300.003","3300.003","3300.003","3300.003","73.39676","33","75.2043457"
"18.75","14.0625","21.875","15.625","41","40","42","39","3300.001","3300.001","3300.001","3300.001","73.42415","33","75.2043457"
"14.0625","6.25","18.75","17.1875","40","38","40","37","3300.00317","3300.00317","1200.0011","3300.00317","73.28262","33","75.2043457"
"23.4375","14.0625","25","25","40","39","41","41","3300.00269","3300.00269","3300.00269","3300.00269","73.35456","33","75.2043457"
"15.625","7.8125","14.0625","12.5","38","38","40","37","2400.00122","2400.00122","2400.00122","2400.00122","73.32703","33","75.2043457"
"18.75","23.4375","14.0625","15.625","41","41","41","41","3300.00171","3300.00171","3300.00171","3300.00171","73.3287048","33","75.2043457"
"20.3125","10.9375","9.523809","14.0625","39","38","40","38","2700.00244","2700.00244","2700.00244","2700.00244","73.2353058","33","75.2043457"
"14.0625","10.9375","23.0769215","23.4375","38","38","39","37","3300.00244","3300.00244","3300.00244","3300.00244","73.23459","33","75.2043457"
"25","14.0625","17.1875","14.0625","40","40","40","38","3300.00171","3300.00171","3300.00171","3300.00171","73.44283","33","75.2043457"
